query,recall,d1,dk,spread,orphan_neighbours
4712,1.0000,122.0369,175.5876,1.4388,0
4713,1.0000,212.4735,233.2488,1.0978,0
4714,1.0000,223.9687,231.8254,1.0351,0
4715,1.0000,145.3100,224.9600,1.5481,0
4716,0.9000,154.5283,238.1995,1.5415,0
4717,1.0000,192.8238,231.0801,1.1984,0
4718,1.0000,168.8698,242.9527,1.4387,0
4719,1.0000,156.2626,215.1767,1.3770,0
4720,1.0000,180.6433,203.5068,1.1266,0
4721,1.0000,216.3978,237.0211,1.0953,0
4722,1.0000,144.5130,195.2639,1.3512,0
4723,1.0000,173.3869,235.3381,1.3573,0
4724,0.9000,202.4525,226.6495,1.1195,0
4725,1.0000,133.2329,210.3117,1.5785,0
4726,1.0000,187.3553,212.7487,1.1355,0
4727,0.8000,162.7851,177.0395,1.0876,0
4728,0.8000,256.5560,280.7312,1.0942,0
4729,1.0000,225.6236,242.4294,1.0745,0
4730,1.0000,190.6777,205.7158,1.0789,0
4731,1.0000,117.5670,196.7867,1.6738,0
4732,0.8000,274.6489,283.1607,1.0310,0
4733,1.0000,207.2752,224.3390,1.0823,0
4734,0.9000,203.4969,214.5344,1.0542,0
4735,0.9000,212.7839,221.9685,1.0432,0
4736,1.0000,180.9807,192.1432,1.0617,0
4737,1.0000,192.8938,216.6149,1.1230,0
4738,0.9000,162.1234,215.8310,1.3313,0
4739,1.0000,192.3434,205.9709,1.0708,0
4740,1.0000,188.0532,198.8567,1.0574,0
4741,1.0000,162.6100,194.3373,1.1951,0
4742,0.9000,228.7728,244.1844,1.0674,0
4743,1.0000,93.6963,148.4621,1.5845,0
4744,0.7000,215.9468,227.4863,1.0534,0
4745,1.0000,155.7530,210.8269,1.3536,0
4746,1.0000,80.1748,202.9951,2.5319,0
4747,1.0000,189.3489,207.4681,1.0957,0
4748,1.0000,190.7380,210.4899,1.1036,0
4749,0.9000,201.9777,238.1302,1.1790,0
4750,1.0000,148.3543,174.0546,1.1732,0
4751,0.8000,207.0725,221.2804,1.0686,0
4752,1.0000,170.1676,202.7560,1.1915,0
4753,0.9000,159.2796,176.3179,1.1070,0
4754,1.0000,195.0718,213.6633,1.0953,0
4755,1.0000,133.6563,162.4284,1.2153,0
4756,1.0000,164.7270,173.3147,1.0521,0
4757,0.8000,258.1240,275.4052,1.0669,0
4758,1.0000,207.3162,222.8452,1.0749,0
4759,1.0000,235.5801,240.6055,1.0213,0
4760,1.0000,216.8940,241.3669,1.1128,0
4761,1.0000,179.3823,191.2067,1.0659,0
4762,1.0000,175.1428,200.2623,1.1434,0
4763,0.9000,291.0103,305.5749,1.0500,0
4764,1.0000,203.3986,224.5373,1.1039,0
4765,1.0000,234.1944,257.7848,1.1007,0
4766,0.8000,260.9713,291.8527,1.1183,0
4767,1.0000,179.4547,205.4970,1.1451,0
4768,1.0000,218.3896,246.5177,1.1288,0
4769,0.7000,283.6935,305.9804,1.0786,0
4770,0.9000,237.7415,259.9000,1.0932,0
4771,0.6000,251.6982,272.6481,1.0832,0
4772,0.9000,267.5164,281.8049,1.0534,0
4773,1.0000,234.5869,276.7273,1.1796,0
4774,1.0000,258.9479,270.3054,1.0439,0
4775,0.9000,236.5840,271.3411,1.1469,0
4776,1.0000,222.1126,249.8920,1.1251,0
4777,1.0000,114.7519,164.2559,1.4314,0
4778,0.9000,226.9846,236.4191,1.0416,0
4779,0.9000,223.0179,238.1470,1.0678,0
4780,1.0000,232.9120,247.7721,1.0638,0
4781,1.0000,215.6479,231.3871,1.0730,0
4782,1.0000,122.6010,154.6642,1.2615,0
4783,1.0000,151.0761,186.2203,1.2326,0
4784,0.9000,143.9931,188.8439,1.3115,0
4785,1.0000,216.8479,257.2528,1.1863,0
4786,0.9000,267.6303,305.8791,1.1429,0
4787,1.0000,153.0294,184.1630,1.2034,0
4788,1.0000,171.8168,200.4370,1.1666,0
4789,1.0000,153.1339,179.2958,1.1708,0
4790,0.9000,196.6825,225.9336,1.1487,0
4791,1.0000,142.2638,184.6673,1.2981,0
4792,1.0000,152.6892,202.9113,1.3289,0
4793,1.0000,150.1200,241.0996,1.6060,0
4794,0.9000,186.1451,250.8864,1.3478,0
4795,1.0000,164.5813,182.1346,1.1067,0
4796,1.0000,164.9848,198.1086,1.2008,0
4797,0.9000,173.2224,216.0417,1.2472,0
4798,1.0000,129.1588,139.7462,1.0820,0
4799,1.0000,160.3714,174.5394,1.0883,0
4800,1.0000,115.5465,243.5878,2.1081,0
4801,1.0000,222.2476,250.2739,1.1261,0
4802,1.0000,108.4942,153.6522,1.4162,0
4803,0.9000,156.0064,166.0572,1.0644,0
4804,1.0000,171.5401,228.5104,1.3321,0
4805,1.0000,125.1639,147.9020,1.1817,0
4806,1.0000,189.3753,202.8152,1.0710,0
4807,1.0000,162.7483,187.9069,1.1546,0
4808,1.0000,127.0551,146.4036,1.1523,0
4809,1.0000,165.4811,242.3737,1.4647,0
4810,1.0000,216.6333,225.2488,1.0398,0
4811,1.0000,200.9851,213.8855,1.0642,0
4812,0.9000,188.9391,205.5091,1.0877,0
4813,1.0000,252.2201,267.0917,1.0590,0
4814,0.9000,220.8370,239.6706,1.0853,0
4815,1.0000,196.1505,264.3293,1.3476,0
4816,1.0000,190.7852,211.0071,1.1060,0
4817,1.0000,183.9918,208.7439,1.1345,0
4818,0.9000,190.5335,240.7551,1.2636,0
4819,1.0000,160.8788,182.6554,1.1354,0
4820,0.7000,225.3930,250.4736,1.1113,0
4821,1.0000,66.5282,197.5677,2.9697,0
4822,0.9000,247.4146,260.5667,1.0532,0
4823,1.0000,203.8161,230.2998,1.1299,0
4824,1.0000,178.8994,208.0841,1.1631,0
4825,1.0000,107.4663,184.1059,1.7132,0
4826,1.0000,215.6386,226.4443,1.0501,0
4827,1.0000,179.3683,209.9047,1.1702,0
4828,1.0000,173.1011,194.2550,1.1222,0
4829,1.0000,231.4152,252.5549,1.0913,0
4830,0.9000,226.2344,239.0314,1.0566,0
4831,1.0000,150.5025,172.8699,1.1486,0
4832,1.0000,109.7862,125.4631,1.1428,0
4833,1.0000,191.9323,211.9245,1.1042,0
4834,1.0000,184.8865,206.0704,1.1146,0
4835,1.0000,100.8662,114.9783,1.1399,0
4836,1.0000,109.3115,130.6866,1.1955,0
4837,1.0000,185.5909,196.8578,1.0607,0
4838,1.0000,166.1716,186.2445,1.1208,0
4839,1.0000,122.7192,146.2259,1.1915,0
4840,1.0000,236.2456,246.8360,1.0448,0
4841,0.6000,233.4395,247.8023,1.0615,0
4842,0.7000,204.7560,226.3537,1.1055,0
4843,1.0000,134.3503,156.8279,1.1673,0
4844,1.0000,182.7950,193.3106,1.0575,0
4845,1.0000,161.4528,186.4913,1.1551,0
4846,1.0000,177.2033,200.7486,1.1329,0
4847,1.0000,149.4590,172.3920,1.1534,0
4848,0.8000,216.0694,237.7099,1.1002,0
4849,1.0000,218.0092,232.9979,1.0688,0
4850,1.0000,196.7054,239.9458,1.2198,0
4851,1.0000,178.8798,194.9538,1.0899,0
4852,1.0000,222.6679,256.0644,1.1500,0
4853,1.0000,122.2129,149.0906,1.2199,0
4854,0.9000,207.1352,219.7157,1.0607,0
4855,1.0000,177.7498,196.7613,1.1070,0
4856,1.0000,164.2924,183.7553,1.1185,0
4857,0.9000,192.2654,219.7248,1.1428,0
4858,0.9000,189.5152,201.9208,1.0655,0
4859,0.9000,244.7243,260.1038,1.0628,0
4860,1.0000,135.4289,162.2436,1.1980,0
4861,1.0000,213.1291,236.3366,1.1089,0
4862,1.0000,238.3841,261.7403,1.0980,0
4863,0.9000,231.5059,240.9647,1.0409,0
4864,0.9000,162.1203,191.2956,1.1800,0
4865,1.0000,214.4435,238.2625,1.1111,0
4866,0.9000,257.9903,276.2861,1.0709,0
4867,0.9000,195.4047,220.3089,1.1274,0
4868,0.9000,208.7870,222.2814,1.0646,0
4869,0.9000,195.6860,206.1286,1.0534,0
4870,0.9000,236.2202,262.9087,1.1130,0
4871,1.0000,211.4970,249.6478,1.1804,0
4872,1.0000,217.1820,248.3445,1.1435,0
4873,1.0000,197.3398,217.5155,1.1022,0
4874,1.0000,233.7456,261.7824,1.1199,0
4875,1.0000,222.0023,245.7214,1.1068,0
4876,0.7000,225.4152,248.6604,1.1031,0
4877,1.0000,170.9386,182.7950,1.0694,0
4878,1.0000,257.1711,268.3039,1.0433,0
4879,0.9000,207.1038,227.2730,1.0974,0
4880,0.9000,176.8474,201.0448,1.1368,0
4881,1.0000,138.8740,174.1723,1.2542,0
4882,0.7000,233.7114,245.1591,1.0490,0
4883,1.0000,162.2745,183.0792,1.1282,0
4884,0.9000,222.8968,247.6712,1.1111,0
4885,1.0000,216.1643,261.9408,1.2118,0
4886,1.0000,259.4899,279.1792,1.0759,0
4887,1.0000,144.3087,159.0157,1.1019,0
4888,0.9000,257.9922,274.1970,1.0628,0
4889,1.0000,109.4440,134.8518,1.2322,0
4890,1.0000,144.9138,177.5838,1.2254,0
4891,1.0000,159.4428,175.1599,1.0986,0
4892,1.0000,225.1200,242.7797,1.0784,0
4893,1.0000,222.0113,253.5153,1.1419,0
4894,1.0000,121.3631,154.0552,1.2694,0
4895,1.0000,218.5063,235.8580,1.0794,0
4896,1.0000,154.5607,168.9171,1.0929,0
4897,0.9000,170.6517,206.3056,1.2089,0
4898,1.0000,231.0411,240.0396,1.0389,0
4899,1.0000,127.0669,155.3029,1.2222,0
4900,1.0000,191.9531,222.6275,1.1598,0
4901,1.0000,156.8056,193.2718,1.2326,0
4902,0.9000,246.1016,263.1273,1.0692,0
4903,1.0000,185.5856,237.1265,1.2777,0
4904,0.5000,206.5139,219.5586,1.0632,0
4905,1.0000,136.4258,174.7112,1.2806,0
4906,1.0000,209.3753,224.5774,1.0726,0
4907,1.0000,237.2193,250.1360,1.0545,0
4908,0.9000,180.4051,205.8179,1.1409,0
4909,1.0000,202.1880,210.4329,1.0408,0
4910,1.0000,208.6241,242.4129,1.1620,0
4911,1.0000,211.3220,233.7499,1.1061,0
4912,0.8000,250.6212,282.9382,1.1289,0
4913,1.0000,233.6108,263.5109,1.1280,0
4914,1.0000,223.5665,253.8444,1.1354,0
4915,1.0000,128.4095,163.1196,1.2703,0
4916,0.9000,224.9022,235.4039,1.0467,0
4917,1.0000,161.9815,196.8070,1.2150,0
4918,0.9000,191.2694,207.0483,1.0825,0
4919,1.0000,205.1682,231.5664,1.1287,0
4920,1.0000,228.3878,236.4022,1.0351,0
4921,1.0000,215.1720,242.0083,1.1247,0
4922,1.0000,217.4327,255.7929,1.1764,0
4923,1.0000,212.2475,226.3692,1.0665,0
4924,1.0000,190.2078,222.7465,1.1711,0
4925,1.0000,114.6909,198.3532,1.7295,0
4926,1.0000,136.7041,167.7498,1.2271,0
4927,1.0000,220.1159,249.0562,1.1315,0
4928,1.0000,188.0585,207.2655,1.1021,0
4929,1.0000,194.2112,222.4815,1.1456,0
4930,0.9000,213.0845,224.5418,1.0538,0
4931,1.0000,191.8437,200.7511,1.0464,0
4932,1.0000,182.5158,197.2232,1.0806,0
4933,1.0000,140.7906,156.2050,1.1095,0
4934,1.0000,183.5293,213.9790,1.1659,0
4935,0.9000,165.8463,194.8615,1.1750,0
4936,0.8000,233.0150,256.6671,1.1015,0
4937,0.9000,212.5559,229.8217,1.0812,0
4938,1.0000,225.8008,267.9347,1.1866,0
4939,1.0000,173.6059,191.5542,1.1034,0
4940,1.0000,198.6781,211.1871,1.0630,0
4941,1.0000,208.9067,215.6084,1.0321,0
4942,1.0000,212.7369,243.9939,1.1469,0
4943,1.0000,187.0829,199.7849,1.0679,0
4944,1.0000,110.8467,129.7536,1.1706,0
4945,1.0000,179.5327,191.1335,1.0646,0
4946,1.0000,95.1052,125.9206,1.3240,0
4947,1.0000,72.0139,90.9395,1.2628,0
4948,1.0000,131.3240,145.0414,1.1045,0
4949,1.0000,153.3754,186.9010,1.2186,0
4950,1.0000,174.1206,191.6794,1.1008,0
4951,1.0000,170.9474,186.0457,1.0883,0
4952,1.0000,192.9715,208.9952,1.0830,0
4953,1.0000,179.1257,203.8063,1.1378,0
4954,1.0000,208.9928,238.9121,1.1432,0
4955,0.8000,182.9836,221.7634,1.2119,0
4956,1.0000,156.4768,195.7703,1.2511,0
4957,1.0000,138.8668,174.8085,1.2588,0
4958,1.0000,214.5973,235.2871,1.0964,0
4959,1.0000,218.9383,270.7213,1.2365,0
4960,1.0000,138.4810,162.7943,1.1756,0
4961,1.0000,243.2036,257.5733,1.0591,0
4962,1.0000,85.8254,96.6126,1.1257,0
4963,0.8000,243.7109,263.1672,1.0798,0
4964,1.0000,212.3252,241.9938,1.1397,0
4965,1.0000,135.2220,150.9371,1.1162,0
4966,1.0000,74.0135,187.2512,2.5300,0
4967,1.0000,171.3418,200.6564,1.1711,0
4968,1.0000,187.9495,207.1859,1.1023,0
4969,0.9000,219.7157,246.3108,1.1210,0
4970,1.0000,187.9894,214.1401,1.1391,0
4971,1.0000,115.0391,128.7828,1.1195,0
4972,1.0000,168.2082,188.8889,1.1229,0
4973,1.0000,223.3495,231.3266,1.0357,0
4974,1.0000,179.7498,189.1005,1.0520,0
4975,1.0000,198.0177,223.9129,1.1308,0
4976,0.9000,209.7308,236.6918,1.1286,0
4977,1.0000,171.0292,189.4967,1.1080,0
4978,1.0000,166.2618,222.3803,1.3375,0
4979,1.0000,130.6331,140.1428,1.0728,0
4980,1.0000,128.3900,146.5913,1.1418,0
4981,1.0000,141.1701,164.2529,1.1635,0
4982,0.9000,218.5543,236.3726,1.0815,0
4983,1.0000,132.2120,144.8896,1.0959,0
4984,1.0000,220.3928,236.8058,1.0745,0
4985,1.0000,264.2064,277.6274,1.0508,0
4986,0.9000,163.8292,186.1290,1.1361,0
4987,1.0000,186.4162,211.6341,1.1353,0
4988,1.0000,144.0868,165.8644,1.1511,0
4989,1.0000,84.0060,109.8727,1.3079,0
4990,1.0000,148.9698,238.8514,1.6034,0
4991,1.0000,207.7330,228.5235,1.1001,0
4992,1.0000,99.9300,108.8807,1.0896,0
4993,1.0000,171.7207,191.0968,1.1128,0
4994,1.0000,217.9633,252.3945,1.1580,0
4995,1.0000,233.1180,263.0855,1.1286,0
4996,1.0000,170.4435,197.7372,1.1601,0
4997,1.0000,208.7534,233.2852,1.1175,0
4998,1.0000,190.6987,223.2734,1.1708,0
4999,1.0000,157.3690,178.2021,1.1324,0
5000,1.0000,88.2496,124.7197,1.4133,0
5001,1.0000,79.3158,119.8124,1.5106,0
5002,1.0000,241.3607,264.6583,1.0965,0
5003,0.9000,211.7994,233.5080,1.1025,0
5004,0.9000,216.7487,229.1746,1.0573,0
5005,1.0000,182.4911,212.5418,1.1647,0
5006,1.0000,199.2260,227.0529,1.1397,0
5007,1.0000,227.2554,250.5694,1.1026,0
5008,1.0000,156.5631,176.8106,1.1293,0
5009,0.8000,245.3650,260.4400,1.0614,0
5010,1.0000,186.6601,221.4023,1.1861,0
5011,0.9000,227.2334,269.5700,1.1863,0
5012,1.0000,238.6168,262.6842,1.1009,0
5013,1.0000,252.5351,279.6855,1.1075,0
5014,0.9000,251.0199,260.4669,1.0376,0
5015,1.0000,211.1895,238.3212,1.1285,0
5016,1.0000,146.6220,156.6429,1.0683,0
5017,1.0000,216.1597,239.2927,1.1070,0
5018,0.9000,185.3402,198.7612,1.0724,0
5019,0.9000,145.6777,251.9663,1.7296,0
5020,1.0000,232.6779,256.8248,1.1038,0
5021,1.0000,244.1741,262.2251,1.0739,0
5022,1.0000,186.0994,205.6429,1.1050,0
5023,1.0000,183.8233,205.8616,1.1199,0
5024,1.0000,193.8066,210.7036,1.0872,0
5025,1.0000,183.5075,213.6984,1.1645,0
5026,1.0000,164.7968,236.9873,1.4381,0
5027,1.0000,110.5170,122.1515,1.1053,0
5028,0.9000,218.2682,241.0041,1.1042,0
5029,1.0000,184.1168,197.5880,1.0732,0
5030,1.0000,244.9796,260.1154,1.0618,0
5031,1.0000,148.7548,164.2163,1.1039,0
5032,1.0000,199.0678,213.9953,1.0750,0
5033,1.0000,245.5809,278.3559,1.1335,0
5034,0.9000,195.1538,206.5672,1.0585,0
5035,1.0000,204.3037,223.2084,1.0925,0
5036,1.0000,134.1417,264.2820,1.9702,0
5037,1.0000,188.7618,208.3891,1.1040,0
5038,1.0000,221.3707,235.2531,1.0627,0
5039,1.0000,181.4442,192.6655,1.0618,0
5040,1.0000,152.7842,181.8818,1.1904,0
5041,1.0000,213.7943,229.8412,1.0751,0
5042,0.9000,203.4896,215.7081,1.0600,0
5043,1.0000,174.8142,202.6746,1.1594,0
5044,1.0000,225.2532,244.8714,1.0871,0
5045,1.0000,196.1887,216.0741,1.1014,0
5046,1.0000,229.1484,251.4916,1.0975,0
5047,1.0000,219.6975,233.3474,1.0621,0
5048,1.0000,117.7073,133.6151,1.1351,0
5049,1.0000,187.8137,198.3053,1.0559,0
5050,1.0000,216.0810,242.7839,1.1236,0
5051,0.9000,227.8245,250.9382,1.1015,0
5052,0.8000,243.6062,268.8606,1.1037,0
5053,1.0000,227.6379,244.6712,1.0748,0
5054,1.0000,206.1917,231.2834,1.1217,0
5055,0.9000,273.1996,297.2541,1.0880,0
5056,1.0000,222.4994,245.9532,1.1054,0
5057,0.9000,243.4481,263.3894,1.0819,0
5058,1.0000,235.3933,268.0690,1.1388,0
5059,0.9000,274.0000,295.6992,1.0792,0
5060,0.7000,292.4107,302.3872,1.0341,0
5061,1.0000,216.8732,276.5683,1.2753,0
5062,0.9000,237.2804,256.0762,1.0792,0
5063,0.9000,223.0314,246.1260,1.1035,0
5064,1.0000,255.7342,285.7516,1.1174,0
5065,1.0000,232.7767,258.8610,1.1121,0
5066,0.8000,200.4445,217.1612,1.0834,0
5067,1.0000,222.2161,236.0932,1.0624,0
5068,0.9000,184.4966,208.1322,1.1281,0
5069,1.0000,155.6502,171.3038,1.1006,0
5070,0.9000,223.8839,232.7166,1.0395,0
5071,1.0000,151.6971,177.3076,1.1688,0
5072,1.0000,140.8581,177.4148,1.2595,0
5073,1.0000,272.5784,287.5813,1.0550,0
5074,0.9000,131.6814,166.4001,1.2637,0
5075,1.0000,231.5081,255.9316,1.1055,0
5076,0.9000,222.4725,246.9332,1.1099,0
5077,0.9000,192.1900,207.2800,1.0785,0
5078,1.0000,141.7850,177.5697,1.2524,0
5079,1.0000,92.5797,129.9923,1.4041,0
5080,0.9000,272.6811,288.4701,1.0579,0
5081,1.0000,186.0323,229.3752,1.2330,0
5082,1.0000,135.8749,166.8592,1.2280,0
5083,1.0000,183.8178,202.3660,1.1009,0
5084,1.0000,251.0159,260.5187,1.0379,0
5085,1.0000,242.6767,265.8740,1.0956,0
5086,1.0000,106.3673,214.6346,2.0179,0
5087,1.0000,162.3669,187.7978,1.1566,0
5088,1.0000,203.7768,256.0254,1.2564,0
5089,1.0000,112.0625,161.0311,1.4370,0
5090,1.0000,144.1839,176.0369,1.2209,0
5091,1.0000,109.6677,129.6650,1.1823,0
5092,1.0000,209.1602,223.5129,1.0686,0
5093,0.9000,263.6342,273.5891,1.0378,0
5094,1.0000,178.1292,191.0445,1.0725,0
5095,1.0000,166.6643,213.2065,1.2793,0
5096,1.0000,142.9510,200.4844,1.4025,0
5097,1.0000,198.8668,217.7476,1.0949,0
5098,1.0000,180.4827,225.8739,1.2515,0
5099,1.0000,213.5322,221.4633,1.0371,0
5100,1.0000,77.3305,85.1998,1.1018,0
5101,1.0000,163.6215,177.4063,1.0842,0
5102,1.0000,248.7469,254.5015,1.0231,0
5103,1.0000,194.7948,238.3485,1.2236,0
5104,1.0000,111.5437,227.9188,2.0433,0
5105,1.0000,142.8811,184.7999,1.2934,0
5106,1.0000,182.6965,216.3654,1.1843,0
5107,1.0000,147.1360,177.0395,1.2032,0
5108,1.0000,276.3639,296.1976,1.0718,0
5109,1.0000,170.1558,188.1568,1.1058,0
5110,1.0000,86.3539,223.7454,2.5910,0
5111,1.0000,101.7595,137.0219,1.3465,0
5112,1.0000,132.7780,163.9543,1.2348,0
5113,1.0000,124.8719,144.0660,1.1537,0
5114,1.0000,124.9440,156.7705,1.2547,0
5115,1.0000,195.5607,210.6514,1.0772,0
5116,1.0000,192.0234,221.2849,1.1524,0
5117,1.0000,140.2498,161.7344,1.1532,0
5118,1.0000,127.2714,166.7813,1.3104,0
5119,1.0000,210.9170,245.7336,1.1651,0
5120,1.0000,218.2819,236.8248,1.0849,0
5121,1.0000,171.4322,236.2499,1.3781,0
5122,1.0000,145.6880,171.2600,1.1755,0
5123,1.0000,230.6751,271.0849,1.1752,0
5124,1.0000,168.6446,188.7353,1.1191,0
5125,1.0000,180.0500,205.0878,1.1391,0
5126,1.0000,129.9384,233.0901,1.7939,0
5127,1.0000,143.7463,183.9429,1.2796,0
5128,1.0000,175.4366,184.8080,1.0534,0
5129,1.0000,178.5973,210.5683,1.1790,0
5130,1.0000,255.9160,274.5360,1.0728,0
5131,1.0000,166.3911,224.8711,1.3515,0
5132,1.0000,248.2197,266.7527,1.0747,0
5133,0.9000,189.9105,205.4361,1.0818,0
5134,1.0000,250.9582,265.6313,1.0585,0
5135,1.0000,118.8066,157.8544,1.3287,0
5136,1.0000,131.1945,177.8904,1.3559,0
5137,1.0000,85.1469,103.0340,1.2101,0
5138,1.0000,202.3858,246.6313,1.2186,0
5139,1.0000,190.2525,202.4944,1.0643,0
5140,1.0000,115.8102,133.6226,1.1538,0
5141,1.0000,251.3165,260.3901,1.0361,0
5142,1.0000,201.3405,238.7991,1.1860,0
5143,1.0000,174.4964,181.3918,1.0395,0
5144,1.0000,216.3585,235.4294,1.0881,0
5145,1.0000,195.0385,210.8151,1.0809,0
5146,1.0000,152.4369,200.6514,1.3163,0
5147,1.0000,162.3299,179.2652,1.1043,0
5148,1.0000,222.5489,271.6192,1.2205,0
5149,1.0000,185.5586,218.3918,1.1769,0
5150,1.0000,238.3128,267.2789,1.1215,0
5151,0.9000,207.0411,226.0531,1.0918,0
5152,1.0000,132.1628,156.5535,1.1846,0
5153,1.0000,216.3516,237.3394,1.0970,0
5154,1.0000,134.6440,191.7524,1.4241,0
5155,1.0000,175.6673,196.8045,1.1203,0
5156,1.0000,90.9450,111.7855,1.2292,0
5157,1.0000,222.1846,251.1275,1.1303,0
5158,1.0000,151.7992,279.7213,1.8427,0
5159,1.0000,141.4708,166.3490,1.1759,0
5160,1.0000,248.9438,266.0583,1.0687,0
5161,1.0000,230.8138,269.9537,1.1696,0
5162,1.0000,146.2019,164.0183,1.1219,0
5163,1.0000,170.7893,187.4593,1.0976,0
5164,0.9000,143.4503,169.3222,1.1804,0
5165,1.0000,152.8300,179.7721,1.1763,0
5166,1.0000,134.5548,165.5597,1.2304,0
5167,1.0000,156.7865,167.3201,1.0672,0
5168,1.0000,149.2816,180.5076,1.2092,0
5169,1.0000,206.7801,226.7135,1.0964,0
5170,1.0000,162.6714,192.0417,1.1805,0
5171,1.0000,273.7955,292.7952,1.0694,0
5172,1.0000,186.0000,203.9828,1.0967,0
5173,1.0000,171.4526,190.2945,1.1099,0
5174,1.0000,199.8149,234.9170,1.1757,0
5175,0.9000,138.5063,170.6868,1.2323,0
5176,1.0000,171.6741,185.2566,1.0791,0
5177,1.0000,193.1114,231.8534,1.2006,0
5178,1.0000,209.3848,225.2488,1.0758,0
5179,1.0000,197.8434,231.3914,1.1696,0
5180,1.0000,173.9051,195.8673,1.1263,0
5181,0.9000,167.0479,187.9175,1.1249,0
5182,1.0000,272.1139,298.7357,1.0978,0
5183,1.0000,60.4649,107.2334,1.7735,0
5184,1.0000,26.8701,35.3695,1.3163,0
5185,1.0000,20.9762,33.6303,1.6033,0
5186,1.0000,236.4255,268.3487,1.1350,0
5187,1.0000,253.2252,296.2246,1.1698,0
5188,1.0000,25.3180,33.8083,1.3353,0
5189,1.0000,268.3710,289.2317,1.0777,0
5190,1.0000,20.8087,32.4191,1.5580,0
5191,1.0000,180.8093,190.4678,1.0534,0
5192,1.0000,163.6246,170.2087,1.0402,0
5193,0.9000,212.9484,251.9107,1.1830,0
5194,1.0000,119.6913,204.0760,1.7050,0
5195,1.0000,63.5531,126.8779,1.9964,0
5196,1.0000,109.2840,167.1167,1.5292,0
5197,1.0000,163.8719,177.3076,1.0820,0
5198,1.0000,190.2919,204.9073,1.0768,0
5199,1.0000,104.4126,201.1939,1.9269,0
5200,1.0000,199.0729,216.4463,1.0873,0
5201,0.9000,226.1128,243.4872,1.0768,0
5202,1.0000,160.8757,174.1723,1.0827,0
5203,1.0000,141.0709,195.0282,1.3825,0
5204,0.9000,238.0336,284.3079,1.1944,0
5205,1.0000,196.2677,252.4718,1.2864,0
5206,1.0000,193.4528,199.5896,1.0317,0
5207,1.0000,102.5524,127.6715,1.2449,0
5208,0.9000,234.5954,280.3284,1.1949,0
5209,1.0000,156.4896,193.3132,1.2353,0
5210,1.0000,125.5588,145.2309,1.1567,0
5211,1.0000,46.0652,126.1547,2.7386,0
5212,1.0000,106.8176,157.0796,1.4705,0
5213,1.0000,228.6220,276.0869,1.2076,0
5214,1.0000,224.1406,248.4754,1.1086,0
5215,1.0000,240.1416,264.1231,1.0999,0
5216,1.0000,156.5503,217.8738,1.3917,0
5217,1.0000,191.7003,205.7717,1.0734,0
5218,1.0000,188.9180,211.6908,1.1205,0
5219,0.9000,183.9185,205.4386,1.1170,0
5220,1.0000,95.4987,159.9062,1.6744,0
5221,1.0000,191.2067,238.1197,1.2454,0
5222,0.9000,200.2074,231.9698,1.1586,0
5223,1.0000,175.3625,244.0369,1.3916,0
5224,1.0000,98.7826,145.2240,1.4701,0
5225,1.0000,254.9647,271.2932,1.0640,0
5226,1.0000,143.9132,155.9904,1.0839,0
5227,1.0000,98.1886,117.2902,1.1945,0
5228,1.0000,232.2520,282.9046,1.2181,0
5229,1.0000,161.2607,228.5782,1.4174,0
5230,0.9000,147.8986,168.4043,1.1386,0
5231,1.0000,201.7598,309.9081,1.5360,0
5232,1.0000,160.7203,234.9915,1.4621,0
5233,1.0000,185.2080,202.3388,1.0925,0
5234,1.0000,221.6100,238.5225,1.0763,0
5235,0.9000,253.0613,265.9342,1.0509,0
5236,1.0000,94.2974,123.3896,1.3085,0
5237,1.0000,221.9121,256.9922,1.1581,0
5238,1.0000,179.3990,191.9635,1.0700,0
5239,1.0000,91.9239,132.4538,1.4409,0
5240,1.0000,174.1436,196.8451,1.1304,0
5241,1.0000,116.3400,199.8224,1.7176,0
5242,0.9000,233.5551,258.0465,1.1049,0
5243,1.0000,115.2345,164.3137,1.4259,0
5244,1.0000,160.2498,219.4561,1.3695,0
5245,1.0000,131.6131,186.4564,1.4167,0
5246,1.0000,118.2159,156.8439,1.3268,0
5247,1.0000,284.9667,309.8580,1.0873,0
5248,1.0000,37.0000,44.8999,1.2135,0
5249,0.9000,293.1024,308.5547,1.0527,0
5250,1.0000,103.3151,140.8297,1.3631,0
5251,1.0000,240.7073,267.0506,1.1094,0
5252,1.0000,30.8707,64.7611,2.0978,0
5253,1.0000,264.9623,294.2669,1.1106,0
5254,1.0000,205.9272,237.2130,1.1519,0
5255,1.0000,112.5522,124.6916,1.1079,0
5256,1.0000,208.6432,228.5913,1.0956,0
5257,1.0000,153.4275,172.1598,1.1221,0
5258,1.0000,109.1604,132.8571,1.2171,0
5259,1.0000,158.8269,175.0343,1.1020,0
5260,1.0000,177.4570,190.4075,1.0730,0
5261,1.0000,95.1367,131.2021,1.3791,0
5262,1.0000,91.5205,156.6046,1.7111,0
5263,1.0000,197.4133,214.1962,1.0850,0
5264,1.0000,183.7961,200.2224,1.0894,0
5265,0.9000,178.3031,199.9575,1.1214,0
5266,1.0000,138.6687,154.1460,1.1116,0
5267,1.0000,147.5025,198.6102,1.3465,0
5268,1.0000,144.0174,156.4417,1.0863,0
5269,1.0000,194.3399,209.6879,1.0790,0
5270,0.8000,212.9624,232.3424,1.0910,0
